Timestamp, Angle, Speed, Distance, Yaw, Pitch, Roll, AccX, AccY, AccZ, Flag
[2025-06-06 12:55:46],-11.49,0,0,2.83,-0.56,11,-0.12,0.06,-0.13,0
[2025-06-06 12:55:46],-11.55,0,0,2.89,-0.62,11.19,-0.07,0.04,-0.21,0
[2025-06-06 12:55:46],-11.59,0,0,2.92,-0.62,11.38,-0.07,-0.02,-0.11,0
[2025-06-06 12:55:46],-11.6,0,0,2.92,-0.62,11.5,-0.08,0.07,-0.07,0
[2025-06-06 12:55:46],-11.59,0,0,2.91,-0.75,11.63,-0.13,0.02,-0.19,0
[2025-06-06 12:55:46],-11.58,0,0,2.9,-0.81,11.75,-0.04,-0.07,-0.23,0
[2025-06-06 12:55:46],-11.6,0,0,2.92,-0.88,11.88,-0.03,-0.04,-0.27,0
[2025-06-06 12:55:46],-11.61,0,0,2.94,-0.88,12,-0.11,0.01,-0.23,0
[2025-06-06 12:55:46],-11.63,0,0,2.95,-0.88,12.13,-0.14,0,-0.15,0
[2025-06-06 12:55:46],-11.64,0,0,2.96,-0.81,12.25,-0.09,0.08,-0.2,0
[2025-06-06 12:55:46],-11.65,0,0,2.97,-0.75,12.37,-0.04,0.06,-0.2,0
[2025-06-06 12:55:46],-11.66,0,0,2.97,-0.75,12.5,-0.07,-0.12,-0.21,0
[2025-06-06 12:55:46],-11.66,0,0,2.99,-0.75,12.56,-0.07,-0.17,-0.18,0
[2025-06-06 12:55:46],-11.67,0,0,3,-0.69,12.69,-0.13,0.01,-0.15,0
[2025-06-06 12:55:46],-11.68,0,0,3,-0.56,12.81,-0.08,0.07,-0.16,0
[2025-06-06 12:55:46],-11.67,0,0,2.98,-0.5,12.88,-0.07,-0.01,-0.15,0
[2025-06-06 12:55:46],-11.66,0,0,2.98,-0.5,12.94,-0.17,-0.16,-0.14,0
[2025-06-06 12:55:46],-11.66,0,0,2.99,-0.5,13.06,-0.08,-0.1,-0.05,0
[2025-06-06 12:55:46],-11.69,0,0,3.01,-0.44,13.19,-0.08,0.05,-0.03,0
[2025-06-06 12:55:46],-11.71,0,0,3.03,-0.37,13.25,-0.14,0.08,-0.13,0
[2025-06-06 12:55:46],-11.73,0,0,3.04,-0.31,13.38,-0.18,-0.01,-0.11,0
[2025-06-06 12:55:46],-11.73,0,0,3.05,-0.31,13.44,-0.18,-0.11,-0.09,0
[2025-06-06 12:55:46],-11.74,0,0,3.07,-0.25,13.56,-0.09,-0.08,-0.05,0
[2025-06-06 12:55:47],-11.77,0,0,3.09,-0.19,13.69,-0.04,0.07,-0.09,0
[2025-06-06 12:55:47],-11.79,0,0,3.11,-0.13,13.81,-0.14,0.1,-0.15,0
[2025-06-06 12:55:47],-11.8,0,0,3.12,-0.13,13.88,-0.15,-0.03,-0.09,0
[2025-06-06 12:55:47],-11.81,0,0,3.13,-0.06,14,-0.19,-0.14,-0.05,0
[2025-06-06 12:55:47],-11.85,0,0,3.21,0,14.19,-0.04,-0.05,-0.15,0
[2025-06-06 12:55:47],-11.92,0,0,3.27,0.06,14.38,-0.02,0.16,-0.16,0
[2025-06-06 12:55:47],-11.97,0,0,3.29,0.13,14.5,-0.1,0.07,-0.04,0
[2025-06-06 12:55:47],-11.98,0,0,3.3,0.19,14.56,-0.14,-0.02,-0.07,0
[2025-06-06 12:55:47],-12,0,0,3.32,0.19,14.75,-0.06,-0.01,-0.07,0
[2025-06-06 12:55:47],-12.01,0,0,3.34,0.19,14.87,0,0,-0.11,0
[2025-06-06 12:55:47],-12.04,0,0,3.36,0.19,15,-0.15,-0.01,-0.08,0
[2025-06-06 12:55:47],-12.06,0,0,3.37,0.19,15.13,-0.07,-0.02,-0.06,0
[2025-06-06 12:55:47],-12.05,0,0,3.35,0.13,15.25,-0.06,0.01,-0.07,0
[2025-06-06 12:55:47],-12.02,0,0,3.34,0.13,15.38,-0.06,-0.05,-0.09,0
[2025-06-06 12:55:47],-12.02,0,0,3.35,0.13,15.5,-0.07,-0.05,-0.09,0
[2025-06-06 12:55:47],-12.04,0,0,3.36,0.13,15.63,-0.02,0.03,-0.05,0
[2025-06-06 12:55:47],-12.05,0,0,3.37,0.06,15.81,-0.01,-0.01,-0.07,0
[2025-06-06 12:55:47],-12.05,0,0,3.37,0,15.94,-0.01,-0.02,-0.12,0
[2025-06-06 12:55:47],-12.05,0,0,3.37,0,16,-0.1,0.02,-0.13,0
[2025-06-06 12:55:47],-12.04,0,0,3.36,0,16.12,-0.09,0.07,-0.16,0
[2025-06-06 12:55:47],-12.04,0,0,3.36,0,16.19,-0.07,-0.05,-0.24,0
[2025-06-06 12:55:47],-12.05,0,0,3.36,0,16.31,-0.07,-0.02,-0.14,0
[2025-06-06 12:55:47],-12.07,0,0,3.39,0,16.44,-0.08,0.02,-0.12,0
[2025-06-06 12:55:47],-12.08,0,0,3.4,0,16.5,-0.04,0,-0.18,0
[2025-06-06 12:55:47],-12.08,0,0,3.4,0,16.62,-0.11,-0.05,-0.16,0
[2025-06-06 12:55:47],-12.13,0,0,3.45,0.06,16.75,-0.13,-0.1,-0.18,0
[2025-06-06 12:55:47],-12.17,0,0,3.51,0.13,16.87,-0.12,-0.09,-0.27,0
[2025-06-06 12:55:47],-12.22,0,0,3.54,0.19,16.94,-0.06,0.06,-0.03,0
[2025-06-06 12:55:47],-12.28,0,0,3.6,0.19,17.12,-0.06,0.15,0,0
[2025-06-06 12:55:47],-12.29,0,0,3.61,0.19,17.31,-0.1,0.01,-0.08,0
[2025-06-06 12:55:47],-12.28,0,0,3.6,0.19,17.5,-0.11,-0.03,-0.12,0
[2025-06-06 12:55:47],-12.27,0,0,3.59,0.13,17.62,-0.18,-0.12,-0.24,0
[2025-06-06 12:55:47],-12.28,0,0,3.59,0.19,17.69,-0.15,-0.14,-0.17,0
[2025-06-06 12:55:47],-12.33,0,0,3.64,0.19,17.87,-0.21,-0.09,-0.11,0
[2025-06-06 12:55:47],-12.38,0,0,3.7,0.25,18.12,-0.08,0.18,-0.05,0
[2025-06-06 12:55:47],-12.41,0,0,3.72,0.25,18.31,-0.07,0.12,-0.1,0
[2025-06-06 12:55:47],-12.41,0,0,3.72,0.25,18.37,-0.06,-0.02,-0.18,0
[2025-06-06 12:55:47],-12.4,0,0,3.72,0.25,18.44,-0.17,-0.11,-0.15,0
[2025-06-06 12:55:47],-12.41,0,0,3.73,0.25,18.5,-0.17,-0.11,-0.13,0
[2025-06-06 12:55:47],-12.47,0,0,3.79,0.25,18.75,-0.02,0.03,0,0
[2025-06-06 12:55:47],-12.53,0,0,3.85,0.25,18.87,-0.01,0.15,-0.02,0
[2025-06-06 12:55:47],-12.55,0,0,3.87,0.25,19.06,-0.18,0.23,-0.04,0
[2025-06-06 12:55:47],-12.5,0,0,3.82,0.19,19.12,-0.11,0.11,-0.12,0
[2025-06-06 12:55:47],-12.43,0,0,3.73,0.06,19.25,-0.06,-0.12,-0.32,0
[2025-06-06 12:55:47],-12.41,0,0,3.72,0.06,19.31,-0.21,-0.21,-0.14,0
[2025-06-06 12:55:47],-12.44,0,0,3.75,0.06,19.37,-0.11,0,-0.16,0
[2025-06-06 12:55:47],-12.48,0,0,3.8,0.13,19.5,-0.01,0.13,-0.15,0
[2025-06-06 12:55:47],-12.49,0,0,3.81,0.13,19.62,0.03,0.08,-0.2,0
[2025-06-06 12:55:47],-12.45,0,0,3.76,0.13,19.69,0.01,0.05,-0.23,0
[2025-06-06 12:55:47],-12.42,0,0,3.71,0.13,19.62,-0.07,-0.05,-0.15,0
[2025-06-06 12:55:48],-12.39,0,0,3.7,0.13,19.62,-0.04,-0.09,-0.18,0
[2025-06-06 12:55:48],-12.36,0,0,3.68,0.13,19.62,0,-0.1,-0.14,0
[2025-06-06 12:55:48],-12.36,0,0,3.68,0.13,19.62,-0.06,0.04,-0.06,0
[2025-06-06 12:55:48],-12.34,0,0,3.66,0.13,19.62,-0.09,0.03,-0.17,0
[2025-06-06 12:55:48],-12.33,0,0,3.65,0.13,19.62,-0.05,0,-0.12,0
[2025-06-06 12:55:48],-12.31,0,0,3.63,0.13,19.56,-0.04,0.02,-0.08,0
[2025-06-06 12:55:48],-12.29,0,0,3.6,0.19,19.56,-0.03,0.01,-0.04,0
[2025-06-06 12:55:48],-12.28,0,0,3.6,0.25,19.44,-0.1,0.04,-0.03,0
[2025-06-06 12:55:48],-12.27,0,0,3.59,0.25,19.44,-0.04,0.05,-0.02,0
[2025-06-06 12:55:48],-12.24,0,0,3.56,0.25,19.25,-0.05,0.09,-0.04,0
[2025-06-06 12:55:48],-12.19,0,0,3.47,0.13,19.12,-0.01,0.05,-0.06,0
[2025-06-06 12:55:48],-12.12,0,0,3.44,0.13,19.06,0,-0.1,-0.08,0
[2025-06-06 12:55:48],-12.07,0,0,3.39,0,18.87,-0.04,-0.03,-0.08,0
[2025-06-06 12:55:48],-12.05,0,0,3.37,0,18.69,-0.09,0.05,-0.08,0
[2025-06-06 12:55:48],-12.05,0,0,3.36,0,18.5,-0.12,0.13,-0.07,0
[2025-06-06 12:55:48],-12.04,0,0,3.36,-0.06,18.25,-0.19,-0.06,-0.19,0
[2025-06-06 12:55:48],-12.02,0,0,3.34,-0.06,18.19,-0.15,-0.08,-0.25,0
[2025-06-06 12:55:48],-12,0,0,3.32,-0.19,18,-0.09,-0.02,-0.28,0
[2025-06-06 12:55:48],-11.99,0,0,3.3,-0.25,17.75,-0.13,-0.09,-0.21,0
[2025-06-06 12:55:48],-11.97,0,0,3.29,-0.25,17.62,-0.14,-0.06,-0.17,0
[2025-06-06 12:55:48],-11.98,0,0,3.3,-0.31,17.44,-0.14,-0.05,-0.1,0
[2025-06-06 12:55:48],-12,0,0,3.32,-0.25,17.19,-0.12,0.02,-0.21,0
[2025-06-06 12:55:48],-12.01,0,0,3.32,-0.25,17.12,-0.1,-0.04,-0.37,0
[2025-06-06 12:55:48],-12.01,0,0,3.33,-0.19,16.87,-0.08,-0.07,-0.18,0
[2025-06-06 12:55:48],-12.03,0,0,3.35,-0.19,16.69,-0.01,0.04,-0.17,0
[2025-06-06 12:55:48],-12.03,0,0,3.35,-0.13,16.5,-0.04,0.06,-0.21,0
[2025-06-06 12:55:48],-12.03,0,0,3.35,-0.13,16.31,-0.11,-0.03,-0.37,0
[2025-06-06 12:55:48],-12.04,0,0,3.35,-0.13,16.06,-0.12,-0.08,-0.3,0
[2025-06-06 12:55:48],-12.04,0,0,3.36,-0.13,15.81,-0.12,-0.05,-0.22,0
[2025-06-06 12:55:48],-12.05,0,0,3.37,0,15.5,-0.12,0.04,-0.26,0
[2025-06-06 12:55:48],-12.06,0,0,3.38,0.06,15.44,-0.12,0,-0.23,0
[2025-06-06 12:55:48],-12.08,0,0,3.4,0.19,15.19,-0.09,-0.05,-0.03,0
[2025-06-06 12:55:48],-12.1,0,0,3.42,0.31,15,-0.07,-0.01,0.02,0
[2025-06-06 12:55:48],-12.1,0,0,3.42,0.37,14.87,0.02,0.19,-0.03,0
[2025-06-06 12:55:48],-12.08,0,0,3.4,0.37,14.63,-0.04,0.16,0.01,0
[2025-06-06 12:55:48],-12.01,0,0,3.32,0.31,14.31,-0.01,0.08,-0.07,0
[2025-06-06 12:55:48],-11.89,0,0,3.21,0.25,14,-0.02,-0.03,-0.22,0
[2025-06-06 12:55:48],-11.77,0,0,3.09,0.19,13.69,0.02,-0.1,-0.21,0
[2025-06-06 12:55:48],-11.7,0,0,3.02,0.13,13.5,-0.01,-0.07,-0.15,0
[2025-06-06 12:55:48],-11.69,0,0,3.01,0.13,13.19,-0.1,0.03,-0.09,0
[2025-06-06 12:55:48],-11.67,0,0,2.99,0.06,12.94,-0.08,0.13,-0.12,0
[2025-06-06 12:55:48],-11.67,0,0,2.96,0,12.63,-0.07,0.04,-0.22,0
[2025-06-06 12:55:48],-11.62,0,0,2.92,-0.13,12.31,-0.1,-0.13,-0.19,0
[2025-06-06 12:55:48],-11.59,0,0,2.91,-0.13,12,-0.14,-0.17,-0.08,0
[2025-06-06 12:55:48],-11.63,0,0,2.95,-0.13,11.75,-0.11,-0.13,-0.05,0
[2025-06-06 12:55:48],-11.68,0,0,3,0,11.38,-0.12,0.04,-0.08,0
[2025-06-06 12:55:48],-11.71,0,0,3.03,0.06,11.31,-0.15,0.07,-0.14,0
[2025-06-06 12:55:48],-11.73,0,0,3.05,0.13,11.06,-0.19,-0.09,-0.15,0
[2025-06-06 12:55:48],-11.74,0,0,3.06,0.19,10.81,-0.23,-0.06,-0.13,0
[2025-06-06 12:55:48],-11.75,0,0,3.07,0.19,10.56,-0.14,0.05,-0.1,0
[2025-06-06 12:55:48],-11.76,0,0,3.08,0.25,10.38,-0.14,0.06,-0.08,0
[2025-06-06 12:55:48],-11.76,0,0,3.08,0.31,10.19,-0.13,-0.07,-0.17,0
[2025-06-06 12:55:48],-11.77,0,0,3.09,0.31,10.06,-0.14,-0.03,-0.1,0
[2025-06-06 12:55:49],-11.79,0,0,3.1,0.37,9.88,-0.1,0,-0.1,0
[2025-06-06 12:55:49],-11.79,0,0,3.11,0.44,9.69,-0.14,-0.01,-0.08,0
[2025-06-06 12:55:49],-11.8,0,0,3.11,0.5,9.5,-0.03,0.01,-0.18,0
[2025-06-06 12:55:49],-11.8,0,0,3.12,0.5,9.38,0.02,0.01,-0.22,0
[2025-06-06 12:55:49],-11.81,0,0,3.13,0.5,9.25,-0.02,-0.02,-0.2,0
[2025-06-06 12:55:49],-11.82,0,0,3.14,0.56,9.06,-0.07,0.03,-0.21,0
[2025-06-06 12:55:49],-11.83,0,0,3.15,0.62,8.81,-0.09,0.08,-0.24,0
[2025-06-06 12:55:49],-11.83,0,0,3.15,0.62,8.63,-0.01,0.03,-0.3,0
[2025-06-06 12:55:49],-11.84,0,0,3.15,0.69,8.38,-0.02,0,-0.21,0
[2025-06-06 12:55:49],-11.83,0,0,3.15,0.75,8.19,-0.1,0,-0.18,0
[2025-06-06 12:55:49],-11.8,0,0,3.12,0.81,8,-0.03,0.01,-0.16,0
[2025-06-06 12:55:49],-11.79,0,0,3.1,0.94,7.75,-0.04,0.04,-0.13,0
[2025-06-06 12:55:49],-11.76,0,0,3.08,1,7.56,-0.18,-0.01,-0.09,0
[2025-06-06 12:55:49],-11.75,0,0,3.07,1.06,7.44,-0.08,-0.08,-0.13,0
[2025-06-06 12:55:49],-11.75,0,0,3.06,1.06,7.37,-0.02,-0.1,-0.13,0
[2025-06-06 12:55:49],-11.76,0,0,3.08,1.19,7.25,-0.03,-0.02,-0.02,0
[2025-06-06 12:55:49],-11.77,0,0,3.09,1.25,7.06,-0.06,0.14,0,0
[2025-06-06 12:55:49],-11.77,0,0,3.09,1.31,7,-0.06,0.1,-0.01,0
[2025-06-06 12:55:49],-11.75,0,0,3.07,1.37,6.81,-0.15,0.07,-0.1,0
[2025-06-06 12:55:49],-11.72,0,0,3.04,1.44,6.69,-0.04,0.03,-0.18,0
[2025-06-06 12:55:49],-11.69,0,0,3.01,1.5,6.56,-0.02,0.02,-0.15,0
[2025-06-06 12:55:49],-11.65,0,0,2.97,1.5,6.37,-0.04,-0.01,-0.15,0
[2025-06-06 12:55:49],-11.62,0,0,2.94,1.56,6.19,-0.08,-0.07,-0.14,0
[2025-06-06 12:55:49],-11.6,0,0,2.91,1.62,6.06,-0.09,0.05,-0.06,0
[2025-06-06 12:55:49],-11.59,0,0,2.89,1.69,5.94,-0.07,0.11,-0.1,0
[2025-06-06 12:55:49],-11.57,0,0,2.89,1.75,5.75,-0.04,0.02,-0.09,0
[2025-06-06 12:55:49],-11.57,0,0,2.89,1.75,5.62,-0.07,0.02,-0.08,0
[2025-06-06 12:55:49],-11.56,0,0,2.87,1.75,5.44,-0.15,0.01,-0.1,0
[2025-06-06 12:55:49],-11.55,0,0,2.87,1.81,5.37,-0.1,-0.07,-0.11,0
[2025-06-06 12:55:49],-11.53,0,0,2.85,1.87,5.19,-0.14,-0.04,-0.11,0
[2025-06-06 12:55:49],-11.52,0,0,2.85,1.94,5.06,-0.12,0.05,-0.03,0
[2025-06-06 12:55:49],-11.53,0,0,2.85,1.94,5,-0.11,0.07,-0.05,0
[2025-06-06 12:55:49],-11.53,0,0,2.85,1.94,4.87,-0.11,0.05,-0.18,0
[2025-06-06 12:55:49],-11.53,0,0,2.86,2,4.75,-0.06,0,-0.23,0
[2025-06-06 12:55:49],-11.53,0,0,2.85,2,4.69,-0.07,-0.04,-0.24,0
[2025-06-06 12:55:49],-11.54,0,0,2.86,2.06,4.62,-0.07,-0.07,-0.25,0
[2025-06-06 12:55:49],-11.54,0,0,2.86,2.12,4.5,-0.07,-0.02,-0.26,0
[2025-06-06 12:55:49],-11.55,0,0,2.87,2.19,4.44,-0.07,-0.02,-0.3,0
[2025-06-06 12:55:49],-11.55,0,0,2.87,2.25,4.31,-0.01,-0.02,-0.2,0
[2025-06-06 12:55:49],-11.56,0,0,2.88,2.25,4.19,-0.12,0.01,-0.13,0
[2025-06-06 12:55:49],-11.55,0,0,2.87,2.31,4.12,-0.07,0.02,-0.13,0
[2025-06-06 12:55:49],-11.56,0,0,2.88,2.31,4,-0.02,-0.05,-0.13,0
[2025-06-06 12:55:49],-11.55,0,0,2.87,2.31,3.94,0,-0.04,-0.16,0
[2025-06-06 12:55:49],-11.54,0,0,2.85,2.37,3.81,-0.05,-0.01,-0.03,0
[2025-06-06 12:55:49],-11.52,0,0,2.82,2.37,3.69,-0.08,0.07,0.03,0
[2025-06-06 12:55:49],-11.49,0,0,2.79,2.37,3.5,-0.02,0.1,-0.02,0
[2025-06-06 12:55:49],-11.45,0,0,2.77,2.31,3.37,-0.08,0.14,-0.05,0
[2025-06-06 12:55:49],-11.42,0,0,2.74,2.25,3.19,-0.16,0.14,-0.06,0
[2025-06-06 12:55:49],-11.38,0,0,2.69,2.19,3.12,-0.16,0.05,-0.06,0
[2025-06-06 12:55:49],-11.34,0,0,2.66,2.12,2.94,-0.15,0,-0.08,0
[2025-06-06 12:55:49],-11.33,0,0,2.64,2.06,2.81,-0.17,-0.04,-0.02,0
[2025-06-06 12:55:49],-11.31,0,0,2.63,2.06,2.81,-0.23,-0.02,0.04,0
[2025-06-06 12:55:49],-11.31,0,0,2.63,2,2.81,-0.13,-0.01,0.03,0
[2025-06-06 12:55:49],-11.31,0,0,2.63,1.94,2.75,0.09,-0.14,-0.18,0
[2025-06-06 12:55:49],-11.32,0,0,2.64,1.94,2.69,0.07,-0.17,-0.19,0
[2025-06-06 12:55:49],-11.36,0,0,2.68,1.94,2.62,-0.18,0,-0.07,0
[2025-06-06 12:55:50],-11.36,0,0,2.66,1.94,2.62,-0.07,0.18,0.03,0
[2025-06-06 12:55:50],-11.33,0,0,2.65,1.87,2.62,0.03,0.04,-0.11,0
[2025-06-06 12:55:50],-11.29,0,0,2.61,1.81,2.56,0.08,-0.01,-0.25,0
[2025-06-06 12:55:50],-11.26,0,0,2.58,1.81,2.56,0.05,-0.12,-0.27,0
[2025-06-06 12:55:50],-11.26,0,0,2.58,1.87,2.5,-0.08,-0.07,-0.17,0
[2025-06-06 12:55:50],-11.27,0,0,2.59,1.94,2.5,-0.04,0.09,-0.14,0
[2025-06-06 12:55:50],-11.27,0,0,2.58,2,2.44,-0.02,0.11,-0.16,0
[2025-06-06 12:55:50],-11.23,0,0,2.55,1.94,2.31,0.42,-1.36,1.77,0
[2025-06-06 12:55:50],-11.23,0,0,2.55,2.06,2.25,0.21,-0.27,0.28,0
[2025-06-06 12:55:50],-11.26,0,0,2.58,2.12,2.25,-0.15,0.06,-0.12,0
[2025-06-06 12:55:50],-11.28,0,0,2.6,2.06,2.19,-0.12,0.2,-0.1,0
[2025-06-06 12:55:50],-11.26,0,0,2.58,2.06,2.19,0.02,0.1,0,0
[2025-06-06 12:55:50],-11.27,0,0,2.58,2,2.12,-0.05,-0.17,-0.13,0
[2025-06-06 12:55:50],-11.27,0,0,2.59,1.94,2.06,-0.19,0.07,-0.42,0
[2025-06-06 12:55:50],-11.27,0,0,2.59,1.94,2.06,0,-0.04,-0.22,0
[2025-06-06 12:55:50],-11.28,0,0,2.6,2,2,-0.27,0.84,1.22,0
[2025-06-06 12:55:50],-11.3,0,0,2.62,2.12,1.94,0.21,-0.13,0.22,0
[2025-06-06 12:55:50],-11.31,0,0,2.62,2.12,1.87,-0.01,0.06,-0.16,0
[2025-06-06 12:55:50],-11.3,0,0,2.62,2.12,1.81,-0.1,0.04,-0.07,0
[2025-06-06 12:55:50],-11.31,0,0,2.62,2.12,1.81,-0.09,-0.06,-0.1,0
[2025-06-06 12:55:50],-11.3,0,0,2.62,2.12,1.69,-0.11,0,-0.12,0
[2025-06-06 12:55:50],-11.28,0,0,2.6,2.12,1.62,-0.1,-0.04,-0.1,0
[2025-06-06 12:55:50],-11.25,0,0,2.56,2.12,1.5,-0.12,0,-0.12,0
[2025-06-06 12:55:50],-11.2,0,0,2.52,2.12,1.37,-0.03,0.05,-0.13,0
[2025-06-06 12:55:50],-11.15,0,0,2.47,2.12,1.25,-0.02,0.01,-0.13,0
[2025-06-06 12:55:50],-11.11,0,0,2.43,2.12,1.06,0.02,0,-0.13,0
[2025-06-06 12:55:50],-11.09,0,0,2.41,2.12,0.94,0.05,-0.01,-0.11,0
[2025-06-06 12:55:50],-11.09,0,0,2.41,2.12,0.75,-0.01,-0.01,-0.14,0
[2025-06-06 12:55:50],-11.11,0,0,2.43,2.12,0.56,-0.02,0.04,-0.1,0
[2025-06-06 12:55:50],-11.12,0,0,2.44,2.12,0.5,0.11,0.06,-0.16,0
[2025-06-06 12:55:50],-11.14,0,0,2.46,2.12,0.31,-0.04,-0.07,-0.12,0
[2025-06-06 12:55:50],-11.16,0,0,2.48,2.12,0.19,0.01,-0.08,-0.11,0
[2025-06-06 12:55:50],-11.16,0,0,2.48,2.12,0.06,0.14,0.17,-0.16,0
[2025-06-06 12:55:50],-11.19,0,0,2.51,2.12,-0.13,-0.25,-0.11,-0.13,0
[2025-06-06 12:55:50],-11.25,0,0,2.56,2.12,-0.25,-0.05,0.03,-0.11,0
[2025-06-06 12:55:50],-11.27,0,0,2.59,2.12,-0.37,-0.08,0.16,-0.07,0
[2025-06-06 12:55:50],-11.31,0,0,2.63,2.12,-0.5,0.12,-0.06,-0.13,0
[2025-06-06 12:55:50],-11.31,0,0,2.63,2.12,-0.56,-0.02,-0.07,-0.12,0
[2025-06-06 12:55:50],-11.3,0,0,2.62,2.12,-0.56,0.03,0.01,-0.15,0
[2025-06-06 12:55:50],-11.3,0,0,2.62,2.12,-0.56,-0.05,0.12,-0.15,0
[2025-06-06 12:55:50],-11.33,0,0,2.65,2.12,-0.56,-0.05,0.07,-0.13,0
[2025-06-06 12:55:50],-11.35,0,0,2.67,2.12,-0.56,-0.09,-0.01,-0.11,0
[2025-06-06 12:55:50],-11.36,0,0,2.67,2.12,-0.56,-0.12,-0.06,-0.06,0
[2025-06-06 12:55:50],-11.32,0,0,2.64,2.12,-0.62,-0.15,-0.06,-0.1,0
[2025-06-06 12:55:50],-11.29,0,0,2.61,2.19,-0.69,-0.1,-0.04,-0.09,0
[2025-06-06 12:55:50],-11.27,0,0,2.59,2.19,-0.81,-0.04,-0.05,-0.08,0
[2025-06-06 12:55:50],-11.26,0,0,2.57,2.19,-1,-0.11,-0.07,-0.13,0
[2025-06-06 12:55:50],-11.21,0,0,2.53,2.25,-1.19,-0.02,0.03,-0.09,0
[2025-06-06 12:55:50],-11.18,0,0,2.5,2.25,-1.44,-0.07,0.01,-0.06,0
[2025-06-06 12:55:50],-11.15,0,0,2.47,2.31,-1.75,-0.07,0,-0.11,0
[2025-06-06 12:55:51],-11.14,0,0,2.45,2.31,-2,0.08,0.07,-0.18,0
[2025-06-06 12:55:51],-11.14,0,0,2.46,2.31,-2.19,0.03,0.05,-0.17,0
[2025-06-06 12:55:51],-11.14,0,0,2.46,2.31,-2.31,-0.06,-0.03,-0.16,0
[2025-06-06 12:55:51],-11.14,0,0,2.46,2.31,-2.5,-0.05,-0.06,-0.17,0
[2025-06-06 12:55:51],-11.12,0,0,2.44,2.31,-2.56,-0.05,-0.06,-0.16,0
[2025-06-06 12:55:51],-11.08,0,0,2.4,2.31,-2.69,0,-0.04,-0.08,0
[2025-06-06 12:55:51],-11.05,0,0,2.37,2.31,-2.75,0.03,-0.07,-0.07,0
[2025-06-06 12:55:51],-11.03,0,0,2.35,2.31,-2.94,-0.13,-0.04,-0.07,0
[2025-06-06 12:55:51],-10.99,0,0,2.31,2.31,-3.12,-0.12,-0.07,-0.05,0
[2025-06-06 12:55:51],-10.93,0,0,2.25,2.31,-3.37,-0.02,-0.02,-0.1,0
[2025-06-06 12:55:51],-10.87,0,0,2.19,2.31,-3.69,-0.1,-0.08,-0.21,0
[2025-06-06 12:55:51],-10.86,0,0,2.18,2.31,-3.94,-0.16,-0.1,-0.27,0
[2025-06-06 12:55:51],-10.85,0,0,2.17,2.31,-4.19,0.14,0.24,-0.07,0
[2025-06-06 12:55:51],-10.85,0,0,2.17,2.31,-4.44,0.04,0.16,-0.06,0
[2025-06-06 12:55:51],-10.85,0,0,2.17,2.31,-4.69,-0.22,-0.33,-0.19,0
[2025-06-06 12:55:51],-10.79,0,0,2.1,2.31,-4.94,-0.06,0.01,-0.15,0
[2025-06-06 12:55:51],-10.7,0,0,2.02,2.31,-5.19,0.01,0.05,-0.13,0
[2025-06-06 12:55:51],-10.66,0,0,1.95,2.31,-5.44,0.06,0.08,-0.12,0
[2025-06-06 12:55:51],-10.57,0,0,1.89,2.31,-5.69,0.02,-0.09,-0.11,0
[2025-06-06 12:55:51],-10.51,0,0,1.82,2.25,-5.94,0.1,0,-0.08,0
[2025-06-06 12:55:51],-10.48,0,0,1.8,2.25,-6.25,-0.18,-0.2,-0.13,0
[2025-06-06 12:55:51],-10.45,0,0,1.76,2.25,-6.5,0.1,0.22,-0.45,0
[2025-06-06 12:55:51],-10.45,0,0,1.76,2.31,-6.62,0.1,0.12,-0.28,0
[2025-06-06 12:55:51],-10.47,0,0,1.79,2.31,-6.69,0.06,-0.01,-0.11,0
[2025-06-06 12:55:51],-10.49,0,0,1.81,2.31,-6.69,-0.08,0,-0.1,0
[2025-06-06 12:55:51],-10.48,0,0,1.78,2.31,-6.75,-0.07,-0.06,-0.07,0
[2025-06-06 12:55:51],-10.43,0,0,1.75,2.31,-6.87,-0.09,-0.07,-0.08,0
[2025-06-06 12:55:51],-10.4,0,0,1.7,2.37,-7,-0.07,-0.16,-0.08,0
[2025-06-06 12:55:51],-10.35,0,0,1.67,2.37,-7.06,-0.04,-0.16,-0.06,0
[2025-06-06 12:55:51],-10.31,0,0,1.62,2.37,-7.25,-0.06,-0.04,-0.11,0
[2025-06-06 12:55:51],-10.28,0,0,1.58,2.44,-7.44,-0.05,0,-0.11,0
[2025-06-06 12:55:51],-10.25,0,0,1.57,2.44,-7.5,-0.04,0.02,-0.14,0
[2025-06-06 12:55:51],-10.21,0,0,1.52,2.5,-7.87,-0.14,-0.07,-0.13,0
[2025-06-06 12:55:51],-10.18,0,0,1.49,2.56,-8.13,0.02,-0.01,-0.21,0
[2025-06-06 12:55:51],-10.15,0,0,1.46,2.56,-8.38,0.13,0.08,0,0
[2025-06-06 12:55:51],-10.17,0,0,1.5,2.62,-8.69,-0.06,0.09,-0.12,0
[2025-06-06 12:55:51],-10.19,0,0,1.51,2.69,-8.75,-0.02,-0.11,-0.4,0
[2025-06-06 12:55:51],-10.24,0,0,1.56,2.75,-9,-0.06,-0.11,-0.37,0
[2025-06-06 12:55:51],-10.27,0,0,1.61,2.81,-9.19,0,0.04,-0.12,0
[2025-06-06 12:55:51],-10.31,0,0,1.66,2.81,-9.31,0.14,0.13,0.03,0
[2025-06-06 12:55:51],-10.35,0,0,1.69,2.87,-9.38,0,0.03,-0.06,0
